month,item_name,item_category,product_view_events,add_to_cart_events,purchase_events,item_revenue,view_to_cart_rate
2020-12,Google Crewneck Sweatshirt Green,Apparel,140,66,30,1419.0,47.14
2020-12,Google Seaport Tote,New,45,8,21,1224.0,17.78
2020-12,Google Toddler FC Zip Hoodie,Apparel,33,8,42,1197.0,24.24
2020-12,Google Navy Speckled Tee,Apparel,19,8,42,1188.0,42.11
2020-12,Google Crew Socks,Apparel,7,5,70,1179.0,71.43
2020-12,Google Sherpa Zip Hoodie Charcoal,Apparel,125,44,21,1169.0,35.2
2020-12,Google Soft Modal Scarf,Apparel,22,3,25,1098.0,13.64
2020-12,Google Raincoat Navy,Apparel,18,3,11,1080.0,16.67
2020-12,Google Glass Bottle,Lifestyle,18,3,43,981.0,16.67
2020-12,Google Camp Mug Gray,Shop by Brand,8,6,83,957.0,75.0
2020-12,Google Packable Bag Black,Bags,6,3,27,952.0,50.0
2020-12,Google Crew Combed Cotton Sock,Apparel,23,15,39,924.0,65.22
2020-12,YouTube Icon Tee Charcoal,Apparel,36,21,44,889.0,58.33
2020-12,Google Land & Sea Mug,Shop by Brand,4,3,50,851.0,75.0
2020-12,Google Cotopaxi Shell,Apparel,105,14,21,798.0,13.33
2020-12,#IamRemarkable Unisex Hoodie,Apparel,33,7,23,781.0,21.21
2020-12,Google Metallic Notebook Set,Office,1,0,59,778.0,0.0
2020-12,Android Pocket Tee Navy,Apparel,28,17,31,755.0,60.71
2020-12,YouTube Icon Tee Grey,Apparel,16,11,35,736.0,68.75
2020-12,Google Super G Tumbler (Red Lid),Lifestyle,20,5,25,726.0,25.0
2020-12,Google Thermal Tumbler Navy,Drinkware,352,116,31,716.0,32.95
2020-12,Google Women's Softshell Moss,Apparel,16,1,9,711.0,6.25
2020-12,YouTube Twill Sandwich Cap Black,Apparel,20,2,48,705.0,10.0
2020-12,Google Laptop and Cell Phone Stickers,Google,27,16,58,704.0,59.26
2020-12,Google Incognito Dopp Kit V2,Bags,249,7,10,689.0,2.81
2020-12,Google Toddler FC Tee Charcoal,Apparel,13,5,31,670.0,38.46
2020-12,Google Blue Stojo Cup,Shop by Brand,4,0,21,670.0,0.0
2020-12,Google Youth Hero Tee Grey,Apparel,3,1,28,653.0,33.33
2020-12,Google Incognito Zip Pack,Bags,292,26,10,625.0,8.9
2020-12,Google Utility Bag Grey,Bags,1,0,30,622.0,0.0
2020-12,Google Sherpa Vest Black,Apparel,28,2,9,615.0,7.14
2020-12,Google Large Tote White,Bags,3,2,31,610.0,66.67
2020-12,Google Crew Striped Athletic Sock,Apparel,17,4,35,607.0,23.53
2020-12,Google Seattle Campus Mug,Campus Collection,33,27,38,581.0,81.82
2020-12,Google Leather Strap Hat Blue,Apparel,8,5,40,569.0,62.5
2020-12,YouTube Play Mug,Lifestyle,20,9,35,569.0,45.0
2020-12,Google Incognito Laptop Organizer,Bags,111,13,11,528.0,11.71
2020-12,Google Austin Campus Mug,Campus Collection,41,28,42,521.0,68.29
2020-12,Google Mural Mug,Drinkware,217,92,32,516.0,42.4
2020-12,Google Land & Sea Nalgene Water Bottle,Drinkware,131,60,24,505.0,45.8
2020-12,Google Sherpa Zip Hoodie Navy,Apparel,88,51,9,495.0,57.95
2020-12,Google Austin Campus Zip Hoodie,Campus Collection,27,6,15,480.0,22.22
2020-12,Google Heather Green Speckled Tee,Apparel,54,29,19,468.0,53.7
2020-12,Google Cork Base Tumbler,New,66,18,13,466.0,27.27
2020-12,Google Land & Sea Journal Set,Google,6,0,31,465.0,0.0
2020-12,#IamRemarkable Journal,Stationery,40,11,20,462.0,27.5
2020-12,Google Campus Bike Bottle,Lifestyle,13,4,19,449.0,30.77
2020-12,Google Large Standard Journal Grey,Office,3,0,28,447.0,0.0
2020-12,Google Campus Bike Mini Backpack,Lifestyle,17,1,12,432.0,5.88
2020-12,#IamRemarkable Unisex T-Shirt,Apparel,9,4,29,420.0,44.44
2020-12,Google Sunnyvale Campus Zip Hoodie,Campus Collection,34,12,13,416.0,35.29
2020-12,Google Clear Pen 4-Pack,Office,3,2,68,415.0,66.67
2020-12,Google Land & Sea Tote Bag,Bags,74,28,20,384.0,37.84
2020-12,Google Chicago Campus Zip Hoodie,Campus Collection,49,14,11,379.0,28.57
2020-12,Google Toddler Tee White,Apparel,12,1,19,376.0,8.33
2020-12,Google Campus Bike Eco Tee Navy,Apparel,65,26,13,345.0,40.0
2020-12,Google Beekeepers Tee Mint,Apparel,13,2,23,340.0,15.38
2020-12,Google Youth Badge Tee Olive,Apparel,10,6,19,335.0,60.0
2020-12,Android Pocket Toddler Tee Navy,Apparel,5,1,18,334.0,20.0
2020-12,Google 16 oz Tumbler Blue,Drinkware,56,22,9,333.0,39.29
2020-12,Android Buoy Bottle,Drinkware,2,1,24,333.0,50.0
2020-12,Daddy Works at Google Book,Small Goods,210,10,19,328.0,4.76
2020-12,YouTube Crew Socks,Apparel,15,10,17,327.0,66.67
2020-12,Google Mural Socks,New,43,18,23,324.0,41.86
2020-12,Google NYC Campus Zip Hoodie,,20,4,4,324.0,20.0
2020-12,Google Tudes Recycled Tee,Apparel,58,29,12,306.0,50.0
2020-12,Google 24oz Ring Bottle Blue,Google,7,5,20,305.0,71.43
2020-12,Android Pocket Tee Green,Apparel,16,4,13,305.0,25.0
2020-12,Google Infant Hero Tee Olive,Apparel,4,0,20,298.0,0.0
2020-12,YouTube Jotter Task Pad,Shop by Brand,2,1,39,289.0,50.0
2020-12,Android Techie 3D Framed Art,Accessories,1,0,16,284.0,0.0
2020-12,#IamRemarkable Water Bottle,Drinkware,2,1,11,279.0,50.0
2020-12,Android Pocket Onesie Navy,Apparel,11,7,13,276.0,63.64
2020-12,Super G Unisex Joggers,Apparel,26,12,9,270.0,46.15
2020-12,Google Chicago Campus Mug,Campus Collection,31,17,33,258.0,54.84
2020-12,Google Youth FC Longsleeve Charcoal,Apparel,19,2,10,258.0,10.53
2020-12,Google Youth FC Tee Charcoal,Apparel,16,6,11,250.0,37.5
2020-12,Google SF Campus Bottle,Campus Collection,10,4,13,247.0,40.0
2020-12,Google LA Campus Mug,Campus Collection,35,24,34,245.0,68.57
2020-12,Google PNW Campus Mug,Campus Collection,40,33,30,242.0,82.5
2020-12,White Google Shoreline Bottle,Shop by Brand,1,1,11,241.0,100.0
2020-12,Google Toddler Hero Tee Black,Apparel,7,1,16,240.0,14.29
2020-12,Google Youth Hero Tee Maroon,Apparel,7,2,11,238.0,28.57
2020-12,Google Kirkland Campus Mug,Campus Collection,10,9,9,238.0,90.0
2020-12,Google Youth Badge Tee Navy,Apparel,30,13,12,232.0,43.33
2020-12,Mural Food Container,Lifestyle,6,3,6,231.0,50.0
2020-12,Supernatural Paper Backpack,Bags,121,11,5,230.0,9.09
2020-12,Google Toddler Hero Tee Olive,Apparel,4,0,11,228.0,0.0
2020-12,Google Mountain View Campus Zip Hoodie,Campus Collection,46,19,7,224.0,41.3
2020-12,Google PNW Campus Bottle,Campus Collection,10,8,5,223.0,80.0
2020-12,Google Sherpa Zip Hoodie Charcoal,,23,8,1,221.0,34.78
2020-12,Google Crewneck Sweatshirt Grey,,23,6,3,220.0,26.09
2020-12,YouTube Leather Strap Hat Black,Apparel,37,15,19,218.0,40.54
2020-12,YouTube Standards Zip Hoodie Black,Apparel,28,12,4,216.0,42.86
2020-12,Google Emoji Magnet Set,Small Goods,44,22,21,210.0,50.0
2020-12,Google Bot (Multicolored),Lifestyle,4,2,17,206.0,50.0
2020-12,Mommy Works at Google Book,Small Goods,121,12,12,204.0,9.92
2020-12,Google NYC Campus Ladies Tee,Campus Collection,22,14,14,200.0,63.64
2020-12,Google Austin Campus Tote,Campus Collection,7,5,10,195.0,71.43
2020-12,Google Cork Passport Holder,Accessories,1,0,7,194.0,0.0
2020-12,Android Pocket Youth Tee Navy,Apparel,7,3,7,185.0,42.86
2020-12,Supernatural Paper Tote,Bags,61,7,8,182.0,11.48
2020-12,Flamingo and Friends Tee Blue,Apparel,12,9,11,180.0,75.0
2020-12,Google Crewneck Sweatshirt Green,,28,9,2,176.0,32.14
2020-12,Google Split Seam Tee Olive,Apparel,30,7,8,173.0,23.33
2020-12,Google Pen White,Office,3,1,42,172.0,33.33
2020-12,Google Mountain View Campus Ladies Tee,Campus Collection,7,4,12,168.0,57.14
2020-12,Google Mural Notebook,Office,1,0,11,168.0,0.0
2020-12,Google Large Pet Collar (Blue/Green),Accessories,2,0,6,168.0,0.0
2020-12,Google Sunnyvale Campus Mug,Campus Collection,46,30,16,159.0,65.22
2020-12,Google Beekeepers Onesie Pink,Apparel,9,3,11,158.0,33.33
2020-12,Google Crewneck Sweatshirt Navy,,36,15,2,154.0,41.67
2020-12,Stan and Friends Youth Tee Green,Apparel,5,1,11,154.0,20.0
2020-12,Google Beekeepers Toddler Tee Pink,Apparel,1,1,11,154.0,100.0
2020-12,Super G Unisex Joggers,,2,0,2,148.0,0.0
2020-12,Google SF Campus Tote,Campus Collection,26,15,14,148.0,57.69
2020-12,Google Cambridge Campus Mug,Campus Collection,1,0,20,148.0,0.0
2020-12,Google Sunnyvale Campus Ladies Tee,Campus Collection,14,2,9,144.0,14.29
2020-12,Google Women's Tech Fleece Grey,Apparel,31,7,2,142.0,22.58
2020-12,Google Cloud Pen,Shop by Brand,4,2,23,138.0,50.0
2020-12,Supernatural Paper Lunch Sack,Bags,87,3,7,133.0,3.45
2020-12,Android Pocket Youth Tee Green,Apparel,2,1,6,130.0,50.0
2020-12,Stan and Friends Toddler Tee Green,Apparel,4,0,9,130.0,0.0
2020-12,Google 24 oz Ring Bottle Red,Google,5,3,15,120.0,60.0
2020-12,Google Chicago Campus Unisex Tee,Campus Collection,33,9,8,116.0,27.27
2020-12,Google Mural Sticker Sheet,Small Goods,33,13,38,109.0,39.39
2020-12,Google Red Speckled Tee,,1,2,2,108.0,200.0
2020-12,Google Boulder Campus Mug,Campus Collection,26,16,14,107.0,61.54
2020-12,Google Chicago Campus Bottle,Campus Collection,11,8,8,105.0,72.73
2020-12,Google Aluminum Bottle Red,Shop by Brand,2,1,12,100.0,50.0
2020-12,Android Garden Tee Orange,Apparel,12,4,6,100.0,33.33
2020-12,YouTube 25 oz Gear Cap Bottle Black,Drinkware,66,24,4,98.0,36.36
2020-12,Google Navy Speckled Tee,,1,1,2,96.0,100.0
2020-12,YouTube Standards Zip Hoodie Black,,19,7,1,96.0,36.84
2020-12,Google Leather Strap Hat Blue,,11,8,3,95.0,72.73
2020-12,Android Pocket Tee Green,,3,1,2,92.0,33.33
2020-12,Google Recycled Pen Black,New,19,9,27,89.0,47.37
2020-12,Google Sunnyvale Campus Bottle,Campus Collection,20,6,5,89.0,30.0
2020-12,Google Cotopaxi Shell,,9,1,2,86.0,11.11
2020-12,Google Austin Campus Unisex Tee,Campus Collection,44,18,6,84.0,40.91
2020-12,#IamRemarkable Ladies T-Shirt,Apparel,14,9,8,84.0,64.29
2020-12,Google Chicago Campus Ladies Tee,Campus Collection,10,3,6,84.0,30.0
2020-12,Google Camp Mug Gray,,27,10,1,83.0,37.04
2020-12,Google Land & Sea Tech Taco,Shop by Brand,1,0,12,81.0,0.0
2020-12,Google Land & Sea Cotton Cap,,9,4,3,81.0,44.44
2020-12,Stan and Friends Onesie Green,Apparel,1,0,5,74.0,0.0
2020-12,Google Metallic Notebook Set,,8,3,3,73.0,37.5
2020-12,Google Heathered Pom Beanie,,11,2,3,72.0,18.18
2020-12,#IamRemarkable Lapel Pin,Lifestyle,4,1,10,72.0,25.0
2020-12,Google Perk Thermal Tumbler,,16,3,2,72.0,18.75
2020-12,YouTube Crew Socks,,5,5,2,70.0,100.0
2020-12,Android Pocket Tee Navy,,2,0,1,70.0,0.0
2020-12,Stan and Friends Tee Green,Apparel,11,11,5,70.0,100.0
2020-12,Google Austin Campus Ladies Tee,Campus Collection,9,10,5,70.0,111.11
2020-12,Google Beekeepers Youth Tee Pink,Apparel,4,0,5,70.0,0.0
2020-12,Android Garden Tee Orange,,6,0,1,65.0,0.0
2020-12,Google Campus Bike Bottle,,2,0,1,65.0,0.0
2020-12,Keyboard DOT Sticker,,15,5,1,64.0,33.33
2020-12,Google Sherpa Vest Black,,9,2,1,63.0,22.22
2020-12,Google Incognito Flap Pack,Bags,252,23,1,60.0,9.13
2020-12,Google Toddler FC Zip Hoodie,,17,2,1,56.0,11.76
2020-12,Google Austin Campus Bottle,Campus Collection,9,9,5,55.0,100.0
2020-12,Google LA Campus Bottle,Campus Collection,7,3,5,55.0,42.86
2020-12,Google Campus Bike Carry Pouch,Bags,1,0,7,51.0,0.0
2020-12,Google PNW Campus Tote,Campus Collection,12,8,5,51.0,66.67
2020-12,Google Pen Bright Blue,Stationery,15,14,22,47.0,93.33
2020-12,Google Chicago Campus Mug,,8,5,2,47.0,62.5
2020-12,Android Iconic Hat Black,,328,2,2,45.0,0.61
2020-12,Google Super G Tumbler (Red Lid),,6,2,1,45.0,33.33
2020-12,Google Super G Tumbler (Blue Lid),Lifestyle,13,1,2,44.0,7.69
2020-12,Google Pen Lilac,Stationery,20,11,16,43.0,55.0
2020-12,Google LA Campus Tote,Campus Collection,7,3,6,42.0,42.86
2020-12,Google Seattle Campus Sticker,Campus Collection,21,19,15,42.0,90.48
2020-12,YouTube Twill Sandwich Cap Black,,19,9,2,42.0,47.37
2020-12,Google Blue Kids Sunglasses,,5,3,3,40.0,60.0
2020-12,Google Dino Game Tee,,13,3,1,40.0,23.08
2020-12,Google Speckled Beanie Navy,,6,3,1,40.0,50.0
2020-12,Google Youth Hero Tee Maroon,,1,0,1,38.0,0.0
2020-12,Google Chicago Campus Tote,Campus Collection,7,3,3,37.0,42.86
2020-12,Google LA Campus Sticker,Campus Collection,21,15,22,37.0,71.43
2020-12,Google Pen Neon Coral,Stationery,17,9,14,37.0,52.94
2020-12,Android Small Trace Journal Black,,2,0,2,37.0,0.0
2020-12,Google Pen Red,Stationery,20,12,16,36.0,60.0
2020-12,Google Decal,Stationery,1,1,18,33.0,100.0
2020-12,Noogler Android Figure,,26,7,1,32.0,26.92
2020-12,Google Youth F/C Pullover Hoodie,Apparel,44,7,1,32.0,15.91
2020-12,Google Sunnyvale Campus Unisex Tee,Campus Collection,37,28,2,32.0,75.68
2020-12,Google Pen Grass Green,Stationery,10,7,16,31.0,70.0
2020-12,Google SF Campus Lapel Pin,Campus Collection,28,17,9,30.0,60.71
2020-12,YouTube Leather Strap Hat Black,,15,10,1,29.0,66.67
2020-12,Google See-No Hear-No Set,,9,2,1,29.0,22.22
2020-12,Google Infant Hero Tee Olive,,1,0,1,28.0,0.0
2020-12,Google NYC Campus Ladies Tee,,2,0,1,28.0,0.0
2020-12,Google Sunnyvale Campus Unisex Tee,,2,2,1,28.0,100.0
2020-12,Stan and Friends Youth Tee Green,,4,4,1,28.0,100.0
2020-12,Google Sunnyvale Campus Ladies Tee,,1,1,1,28.0,100.0
2020-12,Google Toddler Hero Tee Black,,1,0,1,27.0,0.0
2020-12,Google Cork Card Holder,,3,1,1,27.0,33.33
2020-12,Google Crew Striped Athletic Sock,,3,1,1,27.0,33.33
2020-12,Google NYC Campus Mug,,7,4,2,26.0,57.14
2020-12,Google Mural Socks,,23,6,1,24.0,26.09
2020-12,Google Land & Sea Journal Set,,1,0,1,24.0,0.0
2020-12,Google Emoji Sticker Pack,,4,2,2,23.0,50.0
2020-12,Google Chicago Campus Bottle,,1,1,1,22.0,100.0
2020-12,YouTube Play Mug,,11,3,1,21.0,27.27
2020-12,Google Youth FC Tee Charcoal,,3,1,1,20.0,33.33
2020-12,#IamRemarkable Ladies T-Shirt,,4,4,1,19.0,100.0
2020-12,Google LA Campus Lapel Pin,Campus Collection,14,10,6,19.0,71.43
2020-12,Google Tonal Tee Coral,,9,4,1,18.0,44.44
2020-12,#IamRemarkable Tote,Bags,26,9,3,18.0,34.62
2020-12,Google Boulder Campus Tote,Campus Collection,5,0,3,18.0,0.0
2020-12,Google Austin Campus Lapel Pin,Campus Collection,13,8,5,17.0,61.54
2020-12,Google Boulder Campus Sticker,Campus Collection,16,14,14,17.0,87.5
2020-12,Google Boulder Campus Lapel Pin,Campus Collection,10,9,4,17.0,90.0
2020-12,Google PNW Campus Mug,,3,0,1,17.0,0.0
2020-12,Google Seattle Campus Lapel Pin,Campus Collection,8,6,5,16.0,75.0
2020-12,Google PNW Campus Lapel Pin,Campus Collection,7,5,5,15.0,71.43
2020-12,Google Mountain View Campus Unisex Tee,Campus Collection,55,41,1,14.0,74.55
2020-12,Stainless Straight Straw/Cleaner,,4,1,2,14.0,25.0
2020-12,Google Mural Tote,Bags,63,21,1,14.0,33.33
2020-12,Google Boulder Campus Unisex Tee,Campus Collection,25,14,1,14.0,56.0
2020-12,Google Campus Bike Corkbase Mug Blue,Lifestyle,26,10,1,14.0,38.46
2020-12,Google Recycled Pen Green,New,10,5,4,14.0,50.0
2020-12,Google NYC Campus Unisex Tee,Campus Collection,66,28,1,14.0,42.42
2020-12,Google Cork Pencil Pouch,,1,1,1,13.0,100.0
2020-12,Google Sunnyvale Campus Mug,,7,4,1,13.0,57.14
2020-12,Google Boulder Campus Bottle,Campus Collection,7,6,1,11.0,85.71
2020-12,Android SM S/F18 Sticker Sheet,,4,3,3,11.0,75.0
2020-12,Google Cambridge Campus Bottle,Campus Collection,1,1,1,11.0,100.0
2020-12,Google 24 oz Ring Bottle Red,,4,2,1,11.0,50.0
2020-12,Google Premium Sunglasses,,7,4,1,11.0,57.14
2020-12,Google Utility Bag Grey,,2,1,1,11.0,50.0
2020-12,Google Mesh Bag Blue,,3,1,1,10.0,33.33
2020-12,Google Chicago Campus Lapel Pin,Campus Collection,14,9,3,9.0,64.29
2020-12,Google Bellevue Campus Sticker,Campus Collection,8,7,6,9.0,87.5
2020-12,Google Kirkland Campus Sticker,Campus Collection,7,8,5,8.0,114.29
2020-12,Google Boulder Campus Sticker,,3,1,1,8.0,33.33
2020-12,Google Pen Grey,,5,4,2,7.0,80.0
2020-12,Google Sunnyvale Campus Tote,Campus Collection,9,7,1,6.0,77.78
2020-12,Android Large Removable Sticker Sheet,,2,0,2,6.0,0.0
2020-12,Google Clear Pen 4-Pack,,11,7,1,6.0,63.64
2020-12,Google Clear Framed Yellow Shades,,5,3,1,6.0,60.0
2020-12,Google Sunglasses,,15,3,1,6.0,20.0
2020-12,Google Mural Sticker Sheet,,29,5,1,5.0,17.24
2020-12,Google Laptop and Cell Phone Stickers,,21,10,1,5.0,47.62
2020-12,YouTube Jotter Task Pad,,17,8,1,5.0,47.06
2020-12,Google Cloud Pen,,7,2,1,5.0,28.57
2020-12,Google Pen Citron,,4,0,1,4.0,0.0
2020-12,#IamRemarkable Lapel Pin,,8,4,1,4.0,50.0
2020-12,Google Sunnyvale Campus Sticker,Campus Collection,27,28,3,3.0,103.7
2020-12,Google Pen Bright Blue,,3,2,1,3.0,66.67
2020-12,Google Pen White,,12,6,1,3.0,50.0
2020-12,Google Red YoYo,,3,2,1,3.0,66.67
2020-12,Google Kirkland Campus Lapel Pin,Campus Collection,4,3,1,3.0,75.0
2020-12,Maze Pen,,11,3,1,3.0,27.27
2020-12,Google LA Campus Sticker,,3,2,1,2.0,66.67
2020-12,Google Camp Mug Ivory,,49,21,0,0.0,42.86
2020-12,Google Crew Socks,Home/Apparel/Socks/,281,124,0,0.0,44.13
2020-12,Google Flat Front Bag Grey,Backpacks/,68,3,0,0.0,4.41
2020-12,Google Austin Campus Lapel Pin,Home/Sale/,3,1,0,0.0,33.33
2020-12,#IamRemarkable Unisex Hoodie,Home/Apparel/Men's / Unisex/,323,101,0,0.0,31.27
2020-12,Google Youth F/C Pullover Hoodie,Home/Apparel/Kids/,332,118,0,0.0,35.54
2020-12,Google Kids Playful Tee,Home/Apparel/Kids/,367,146,0,0.0,39.78
2020-12,Google Cotopaxi Shell,Home/Apparel/Men's / Unisex/,452,121,0,0.0,26.77
2020-12,Stainless Bent Straw/Cleaner,Mugs & Tumblers/,136,32,0,0.0,23.53
2020-12,Google Beekeepers Tee Mint,Home/Apparel/Women's/,5890,2051,0,0.0,34.82
2020-12,Google Heather Green Speckled Tee,Home/Apparel/Women's/,5801,2027,0,0.0,34.94
2020-12,Google Women's Microfleece Jacket Black,Home/Apparel/Women's/,5965,2057,0,0.0,34.48
2020-12,Google Cork Base Tumbler,Water Bottles/,111,7,0,0.0,6.31
2020-12,Noogler Android Figure,Lifestyle/Small Goods/,3949,1175,0,0.0,29.75
2020-12,Google LoveHandle Black,Lifestyle/Small Goods/,3895,1137,0,0.0,29.19
2020-12,Google See-No Hear-No Set,Lifestyle/Small Goods/,4029,1138,0,0.0,28.25
2020-12,Android Large Removable Sticker Sheet,Home/Sale/,12669,5089,0,0.0,40.17
2020-12,Google Hemp Tote,Home/Sale/,44,14,0,0.0,31.82
2020-12,Google Leather Strap Hat Blue,Home/Sale/,51,21,0,0.0,41.18
2020-12,Google Land & Sea Cotton Cap,Home/Apparel/Hats/,4009,2623,0,0.0,65.43
2020-12,Android Iconic Hat Green,Home/Apparel/Hats/,3762,2489,0,0.0,66.16
2020-12,Google Men's Discovery Lt. Rain Shell,Home/Sale/,468,170,0,0.0,36.32
2020-12,Google Leather Strap Hat Black,Apparel,35,20,0,0.0,57.14
2020-12,Google Hemp Tote,Lifestyle/,695,198,0,0.0,28.49
2020-12,Google Tech Taco,Eco-Friendly,32,9,0,0.0,28.13
2020-12,Google Recycled Pen Black,Home/Eco-Friendly/,2088,616,0,0.0,29.5
2020-12,Google Campus Bike Tote Navy,Lifestyle/Bags/,4182,786,0,0.0,18.79
2020-12,Google Camp Mug Gray,Home/Shop by Brand/Google/,2480,869,0,0.0,35.04
2020-12,Google Land & Sea Mug,Home/Shop by Brand/Google/,3376,1215,0,0.0,35.99
2020-12,Google Cambridge Campus Sticker,Home/Campus Collection/,2255,1160,0,0.0,51.44
2020-12,Google Red Kids Sunglasses,Home/Shop by Brand/Google/,450,118,0,0.0,26.22
2020-12,Google 24oz Ring Bottle Blue,Home/Shop by Brand/Google/,28,2,0,0.0,7.14
2020-12,Google Light Pen Green,Sale,38,26,0,0.0,68.42
2020-12,Google NYC Campus Bottle,Sale,45,23,0,0.0,51.11
2020-12,Google Beekeepers Tee Mint,Home/Apparel/Men's / Unisex/,1025,290,0,0.0,28.29
2020-12,Google Jotter Task Pad,New,45,24,0,0.0,53.33
2020-12,Google Pen White,Home/Stationery/,2071,872,0,0.0,42.11
2020-12,Google Light Pen Blue,Home/Stationery/,1063,477,0,0.0,44.87
2020-12,YouTube Jotter Task Pad,Home/Stationery/,1999,831,0,0.0,41.57
2020-12,Android Small Trace Journal Black,Stationery,19,2,0,0.0,10.53
2020-12,YouTube Standards Zip Hoodie Black,Home/Shop by Brand/YouTube/,4499,990,0,0.0,22.0
2020-12,YouTube Small Sticker Sheet,Home/Shop by Brand/YouTube/,4303,975,0,0.0,22.66
2020-12,Google Cork Base Tumbler,Lifestyle/Drinkware/,6055,2099,0,0.0,34.67
2020-12,#IamRemarkable Water Bottle,Lifestyle/Drinkware/,5705,2012,0,0.0,35.27
2020-12,Google PNW Campus Mug,Sale,32,23,0,0.0,71.88
2020-12,Android Iconic Beanie,Android,16,12,0,0.0,75.0
2020-12,Google Women's Microfleece Jacket Black,Home/Apparel/,826,238,0,0.0,28.81
2020-12,Google Land & Sea Mug,Drinkware,241,127,0,0.0,52.7
2020-12,Google Mens Microfleece Jacket Black,Sale,270,80,0,0.0,29.63
2020-12,Google Large Standard Journal Grey,Home/Stationery/Notebooks/,1914,653,0,0.0,34.12
2020-12,YouTube Transmission Journal Red,Home/Stationery/Notebooks/,1136,382,0,0.0,33.63
2020-12,Google Small Standard Journal Navy,Home/Stationery/Notebooks/,1775,669,0,0.0,37.69
2020-12,#IamRemarkable Lapel Pin,Small Goods,17,3,0,0.0,17.65
2020-12,Google Perk Thermal Tumbler,Google,47,21,0,0.0,44.68
2020-12,Google Confetti Pen White,Home/Shop by Brand/Google/,436,118,0,0.0,27.06
2020-12,Google Confetti Task Pad,Home/Shop by Brand/Google/,437,119,0,0.0,27.23
2020-12,Google Eco Tee Black,Home/Apparel/Women's/,201,82,0,0.0,40.8
2020-12,Google F/C Long Sleeve Tee Charcoal,Home/Apparel/Women's/,20,7,0,0.0,35.0
2020-12,Google Land & Sea Unisex Tee,Women's,112,65,0,0.0,58.04
2020-12,Google Campus Bike Corkbase Mug Blue,Lifestyle/Drinkware/,254,69,0,0.0,27.17
2020-12,Google Mural Mug,Lifestyle/Drinkware/,228,56,0,0.0,24.56
2020-12,Google Light Pen Blue,Home/Stationery/Writing/,937,539,0,0.0,57.52
2020-12,Google Pen Bright Blue,Home/Stationery/Writing/,918,541,0,0.0,58.93
2020-12,Google Sherpa Zip Hoodie Navy,Men's / Unisex,535,186,0,0.0,34.77
2020-12,YouTube Jotter Task Pad,Home/Shop by Brand/,357,168,0,0.0,47.06
2020-12,Supernatural Paper Backpack,Eco-Friendly,46,5,0,0.0,10.87
2020-12,Google Incognito Flap Pack,Lifestyle,19,4,0,0.0,21.05
2020-12,Google PNW Campus Zip Hoodie,Campus Collection,47,20,0,0.0,42.55
2020-12,Google Raincoat Navy,Home/Shop by Brand/Google/,256,89,0,0.0,34.77
2020-12,Google Bellevue Campus Sticker,Home/Sale/,930,489,0,0.0,52.58
2020-12,Google PNW Campus Sticker,Home/Sale/,930,492,0,0.0,52.9
2020-12,Google Premium Sunglasses,Small Goods,71,18,0,0.0,25.35
2020-12,Android Techie 3D Framed Art,Home/Shop by Brand/Android/,94,29,0,0.0,30.85
2020-12,Google Cambridge Campus Lapel Pin,Home/Campus Collection/,118,28,0,0.0,23.73
2020-12,Google Recycled Writing Set,Eco-Friendly,54,17,0,0.0,31.48
2020-12,Google Felt Luggage Tag,Home/Eco-Friendly/,741,196,0,0.0,26.45
2020-12,Google Cork Card Holder,Home/Eco-Friendly/,711,181,0,0.0,25.46
2020-12,Google Pride Sticker,Home/Stationery/,9,1,0,0.0,11.11
2020-12,Google Pen Citron,Home/Stationery/,61,35,0,0.0,57.38
2020-12,#IamRemarkable Pen,Home/Stationery/,18,11,0,0.0,61.11
2020-12,Google Pen Lilac,Writing,24,17,0,0.0,70.83
2020-12,Google Women's Tech Fleece Vest Charcoal,Women's,218,76,0,0.0,34.86
2020-12,Google Eco Tee Black,Women's T-Shirts/,19,3,0,0.0,15.79
2020-12,Google Incognito Laptop Organizer,Lifestyle,18,3,0,0.0,16.67
2020-12,Google Incognito Laptop Organizer,Lifestyle/Bags/,98,10,0,0.0,10.2
2020-12,Google LoveHandle Black,Google,40,9,0,0.0,22.5
2020-12,Google Men's Softshell Moss,Home/Shop by Brand/,20,7,0,0.0,35.0
2020-12,Google Women's Grid Zip-Up,Home/Shop by Brand/,6,0,0,0.0,0.0
2020-12,Google Light Pen Red,Stationery,21,11,0,0.0,52.38
2020-12,Google Jotter Task Pad,Stationery,38,18,0,0.0,47.37
2020-12,YouTube Standards Zip Hoodie Black,Home/Apparel/Women's/,237,71,0,0.0,29.96
2020-12,Google Seattle Campus Unisex Tee,Campus Collection,47,30,0,0.0,63.83
2020-12,Google Utility BackPack,Google,21,2,0,0.0,9.52
2020-12,Google Seattle Campus Ladies Tee,,2,0,0,0.0,0.0
2020-12,Google Tee Blue,,20,5,0,0.0,25.0
2020-12,Android Lumberjack Pin,,5,2,0,0.0,40.0
2020-12,Google SF Campus Zip Hoodie,Home/Sale/,233,57,0,0.0,24.46
2020-12,Google Bellevue Campus Sticker,Home/Campus Collection/,64,49,0,0.0,76.56
2020-12,#IamRemarkable Unisex Hoodie,Home/Shop by Brand/,360,109,0,0.0,30.28
2020-12,Google Red Kids Sunglasses,Home/Shop by Brand/,357,110,0,0.0,30.81
